n,p,Magnitude,Leverage_Ratio,Trial,Method,Param_Error
400,10,4.0,0.1,2,Lf_dual,0.020171415106253192
400,10,4.0,0.1,2,OLS,0.5296106287985533
400,10,4.0,0.1,2,Huber,0.4352628683020099
400,10,4.0,0.1,2,Cauchy,0.8269383550522678
400,10,4.0,0.1,2,Barron,0.8942427865031259
400,10,4.0,0.1,3,Lf_dual,0.02193400098670985
400,10,4.0,0.1,3,OLS,0.7116397299933377
400,10,4.0,0.1,3,Huber,0.07911855764556575
400,10,4.0,0.1,3,Cauchy,0.7482956049803771
400,10,4.0,0.1,3,Barron,1.2953705175769301
400,10,4.0,0.1,4,Lf_dual,0.0280602718173746
400,10,4.0,0.1,4,OLS,0.5470856672095357
400,10,4.0,0.1,4,Huber,0.2973992153389911
400,10,4.0,0.1,4,Cauchy,0.49359739372035777
400,10,4.0,0.1,4,Barron,1.5534240037431843
400,10,4.0,0.1,5,Lf_dual,0.02258755143592551
400,10,4.0,0.1,5,OLS,0.6541820961583907
400,10,4.0,0.1,5,Huber,0.1008010177951349
400,10,4.0,0.1,5,Cauchy,0.6553516361378874
400,10,4.0,0.1,5,Barron,3.683688098284477
400,10,4.0,0.1,6,Lf_dual,0.0260449156991921
400,10,4.0,0.1,6,OLS,0.6929072077831423
400,10,4.0,0.1,6,Huber,0.4230493160313256
400,10,4.0,0.1,6,Cauchy,1.356813725430512
400,10,4.0,0.1,6,Barron,2.133800306730351
400,10,4.0,0.1,7,Lf_dual,0.016291544162281017
400,10,4.0,0.1,7,OLS,0.43937962053872776
400,10,4.0,0.1,7,Huber,0.2545020453584611
400,10,4.0,0.1,7,Cauchy,1.6514764415763041
400,10,4.0,0.1,7,Barron,5.674575723269726
400,10,4.0,0.1,8,Lf_dual,0.04110292701728231
400,10,4.0,0.1,8,OLS,0.8840917292034371
400,10,4.0,0.1,8,Huber,0.14189948357599405
400,10,4.0,0.1,8,Cauchy,0.7375347576530075
400,10,4.0,0.1,8,Barron,2.158664437176224
400,10,4.0,0.1,9,Lf_dual,0.01680872458540748
400,10,4.0,0.1,9,OLS,0.6320668266140395
400,10,4.0,0.1,9,Huber,0.0725884543283302
400,10,4.0,0.1,9,Cauchy,0.44105196941613856
400,10,4.0,0.1,9,Barron,4.102819558692247
400,10,4.0,0.1,10,Lf_dual,0.017818839518140662
400,10,4.0,0.1,10,OLS,0.46309260872555114
400,10,4.0,0.1,10,Huber,0.3544068451924343
400,10,4.0,0.1,10,Cauchy,0.20041644820868681
400,10,4.0,0.1,10,Barron,2.434982852162767
400,10,4.0,0.1,11,Lf_dual,0.030999444700180984
400,10,4.0,0.1,11,OLS,0.4705073569629313
400,10,4.0,0.1,11,Huber,0.7301790222025362
400,10,4.0,0.1,11,Cauchy,2.1792101618328905
400,10,4.0,0.1,11,Barron,3.0110846536354683
400,10,4.0,0.1,12,Lf_dual,0.028626998313858332
400,10,4.0,0.1,12,OLS,0.6852788548608729
400,10,4.0,0.1,12,Huber,0.1758942241757123
400,10,4.0,0.1,12,Cauchy,1.642234686987265
400,10,4.0,0.1,12,Barron,3.3366176520107786
400,10,4.0,0.1,13,Lf_dual,0.02751632719960349
400,10,4.0,0.1,13,OLS,0.5412487239477439
400,10,4.0,0.1,13,Huber,0.24667997937992206
400,10,4.0,0.1,13,Cauchy,0.5353056901809378
400,10,4.0,0.1,13,Barron,0.38982019593489553
400,10,4.0,0.1,14,Lf_dual,0.023789408157938532
400,10,4.0,0.1,14,OLS,0.5115576626909821
400,10,4.0,0.1,14,Huber,0.20536967986672838
400,10,4.0,0.1,14,Cauchy,0.3271484861862935
400,10,4.0,0.1,14,Barron,1.7445606278530827
400,10,4.0,0.1,15,Lf_dual,0.02986966103341093
400,10,4.0,0.1,15,OLS,0.47989216870518864
400,10,4.0,0.1,15,Huber,0.3470531517552192
400,10,4.0,0.1,15,Cauchy,0.549555422837531
400,10,4.0,0.1,15,Barron,1.408936103675923
400,10,4.0,0.1,16,Lf_dual,0.030916042909622844
400,10,4.0,0.1,16,OLS,0.7493289364545097
400,10,4.0,0.1,16,Huber,0.07826741717137735
400,10,4.0,0.1,16,Cauchy,0.28620392429053443
400,10,4.0,0.1,16,Barron,2.771803728128621
400,10,4.0,0.1,17,Lf_dual,0.011068998218458677
400,10,4.0,0.1,17,OLS,0.8833469559943694
400,10,4.0,0.1,17,Huber,0.2216699907298532
400,10,4.0,0.1,17,Cauchy,0.18605285595877533
400,10,4.0,0.1,17,Barron,1.7956101013086148
400,10,4.0,0.1,18,Lf_dual,0.02465385225610959
400,10,4.0,0.1,18,OLS,0.6514219296151471
400,10,4.0,0.1,18,Huber,0.11407504259469134
400,10,4.0,0.1,18,Cauchy,0.8464850403227027
400,10,4.0,0.1,18,Barron,4.174804973046986
400,10,4.0,0.1,19,Lf_dual,0.03802549228753745
400,10,4.0,0.1,19,OLS,0.6893743332620479
400,10,4.0,0.1,19,Huber,0.1045062552478908
400,10,4.0,0.1,19,Cauchy,0.8456169336860171
400,10,4.0,0.1,19,Barron,5.583095081020182
400,10,4.0,0.2,0,Lf_dual,0.025371428556496926
400,10,4.0,0.2,0,OLS,0.6353138971890829
400,10,4.0,0.2,0,Huber,0.0664041951605473
400,10,4.0,0.2,0,Cauchy,2.003226440513406
400,10,4.0,0.2,0,Barron,6.073017995644204
400,10,4.0,0.2,1,Lf_dual,0.02259476442614259
400,10,4.0,0.2,1,OLS,0.5236622012174779
400,10,4.0,0.2,1,Huber,0.2840829596115423
400,10,4.0,0.2,1,Cauchy,2.0409247709441507
400,10,4.0,0.2,1,Barron,1.2936150686105978
400,10,4.0,0.2,2,Lf_dual,0.02714786309412313
400,10,4.0,0.2,2,OLS,0.5409549802254952
400,10,4.0,0.2,2,Huber,0.5752585090012722
400,10,4.0,0.2,2,Cauchy,0.8164602637865841
400,10,4.0,0.2,2,Barron,0.4589189275948895
400,10,4.0,0.2,3,Lf_dual,0.021884808087920298
400,10,4.0,0.2,3,OLS,0.6470146114753774
400,10,4.0,0.2,3,Huber,0.06884411005206723
400,10,4.0,0.2,3,Cauchy,0.26539523060432674
400,10,4.0,0.2,3,Barron,1.2193858262616413
400,10,4.0,0.2,4,Lf_dual,0.0240827019614657
400,10,4.0,0.2,4,OLS,0.6132880561485016
400,10,4.0,0.2,4,Huber,0.18541796850725947
400,10,4.0,0.2,4,Cauchy,0.5667993736771371
400,10,4.0,0.2,4,Barron,2.5197241935528143
400,10,4.0,0.2,5,Lf_dual,0.0424692931485604
400,10,4.0,0.2,5,OLS,0.5892642414442595
400,10,4.0,0.2,5,Huber,0.12125023899502527
400,10,4.0,0.2,5,Cauchy,0.6619196677840846
400,10,4.0,0.2,5,Barron,2.668704813253493
400,10,4.0,0.2,6,Lf_dual,0.02798779143336396
400,10,4.0,0.2,6,OLS,0.6330479903072089
400,10,4.0,0.2,6,Huber,0.04723556491657802
400,10,4.0,0.2,6,Cauchy,0.3131471942622067
400,10,4.0,0.2,6,Barron,3.7468244729358577
400,10,4.0,0.2,7,Lf_dual,0.03059174931624964
400,10,4.0,0.2,7,OLS,0.6813153907598837
400,10,4.0,0.2,7,Huber,0.06808150545147605
400,10,4.0,0.2,7,Cauchy,1.5122628991397575
400,10,4.0,0.2,7,Barron,12.370266926040168
400,10,4.0,0.2,8,Lf_dual,0.048725206094107375
400,10,4.0,0.2,8,OLS,0.41436507402454986
400,10,4.0,0.2,8,Huber,0.23180778282160497
400,10,4.0,0.2,8,Cauchy,0.699801699340257
400,10,4.0,0.2,8,Barron,1.821103801704058
400,10,4.0,0.2,9,Lf_dual,0.02547677114299183
400,10,4.0,0.2,9,OLS,0.5524108171395675
400,10,4.0,0.2,9,Huber,0.1670867736608792
400,10,4.0,0.2,9,Cauchy,0.4953030590762822
400,10,4.0,0.2,9,Barron,4.121984560742296
400,10,4.0,0.2,10,Lf_dual,0.03435447611578204
400,10,4.0,0.2,10,OLS,0.7310019036292562
400,10,4.0,0.2,10,Huber,0.28688590674490755
400,10,4.0,0.2,10,Cauchy,0.3043250071040833
400,10,4.0,0.2,10,Barron,1.7881935424498157
400,10,4.0,0.2,11,Lf_dual,0.029879962908374462
400,10,4.0,0.2,11,OLS,0.31067751561371615
400,10,4.0,0.2,11,Huber,0.9671236845179839
400,10,4.0,0.2,11,Cauchy,2.1982342645514388
400,10,4.0,0.2,11,Barron,1.7747305619360003
400,10,4.0,0.2,12,Lf_dual,0.030822768619492475
400,10,4.0,0.2,12,OLS,0.692662334657567
400,10,4.0,0.2,12,Huber,0.24867300020363123
400,10,4.0,0.2,12,Cauchy,0.6727398703529173
400,10,4.0,0.2,12,Barron,1.418249231093296
400,10,4.0,0.2,13,Lf_dual,0.032892055216775205
400,10,4.0,0.2,13,OLS,0.5024665285967047
400,10,4.0,0.2,13,Huber,0.17930486805987944
400,10,4.0,0.2,13,Cauchy,0.4916483529886824
400,10,4.0,0.2,13,Barron,2.0439197807587792
400,10,4.0,0.2,14,Lf_dual,0.030801098440031437
400,10,4.0,0.2,14,OLS,0.7559689226537148
400,10,4.0,0.2,14,Huber,0.038812982983850296
400,10,4.0,0.2,14,Cauchy,0.7572282834590569
400,10,4.0,0.2,14,Barron,1.9054915471516503
400,10,4.0,0.2,15,Lf_dual,0.023675750707153876
400,10,4.0,0.2,15,OLS,0.6485986421482961
400,10,4.0,0.2,15,Huber,0.21720243008420256
400,10,4.0,0.2,15,Cauchy,0.5289137365996802
400,10,4.0,0.2,15,Barron,1.9055232259114951
400,10,4.0,0.2,16,Lf_dual,0.03433725496019665
400,10,4.0,0.2,16,OLS,0.46121564251096475
400,10,4.0,0.2,16,Huber,0.12323007156100511
400,10,4.0,0.2,16,Cauchy,0.28698592006771584
400,10,4.0,0.2,16,Barron,2.8875251779378557
400,10,4.0,0.2,17,Lf_dual,0.015814224096594453
400,10,4.0,0.2,17,OLS,0.6979046395814507
400,10,4.0,0.2,17,Huber,0.881739426312762
400,10,4.0,0.2,17,Cauchy,0.29211633783470214
400,10,4.0,0.2,17,Barron,1.5598002101596253
400,10,4.0,0.2,18,Lf_dual,0.031230983479909564
400,10,4.0,0.2,18,OLS,0.5091290555979604
400,10,4.0,0.2,18,Huber,0.13115614011246335
400,10,4.0,0.2,18,Cauchy,1.8051074227561945
400,10,4.0,0.2,18,Barron,2.498823116058345
400,10,4.0,0.2,19,Lf_dual,0.02962706469348077
400,10,4.0,0.2,19,OLS,0.48598243136021174
400,10,4.0,0.2,19,Huber,0.1642440060406814
400,10,4.0,0.2,19,Cauchy,0.9020709444736733
400,10,4.0,0.2,19,Barron,6.440920779407169
400,10,8.0,0.1,0,Lf_dual,0.019547448559147942
400,10,8.0,0.1,0,OLS,0.8617783252929166
400,10,8.0,0.1,0,Huber,0.058036914995404726
400,10,8.0,0.1,0,Cauchy,0.8546383628719425
400,10,8.0,0.1,0,Barron,3.862178451220362
400,10,8.0,0.1,1,Lf_dual,0.025901120979602444
400,10,8.0,0.1,1,OLS,0.6533030409897805
400,10,8.0,0.1,1,Huber,0.3736738814486615
400,10,8.0,0.1,1,Cauchy,2.053410550113189
400,10,8.0,0.1,1,Barron,1.8878418504087082
400,10,8.0,0.1,2,Lf_dual,0.0222523689093675
400,10,8.0,0.1,2,OLS,0.7668695776221423
400,10,8.0,0.1,2,Huber,0.1439263697008113
400,10,8.0,0.1,2,Cauchy,1.71943582247927
400,10,8.0,0.1,2,Barron,2.27591901348196
400,10,8.0,0.1,3,Lf_dual,0.021930493823218156
400,10,8.0,0.1,3,OLS,1.090196427244986
400,10,8.0,0.1,3,Huber,0.043885139819624316
400,10,8.0,0.1,3,Cauchy,0.27214324202670787
400,10,8.0,0.1,3,Barron,1.5237313516835271
400,10,8.0,0.1,4,Lf_dual,0.028825807921582545
400,10,8.0,0.1,4,OLS,0.8641995068455388
400,10,8.0,0.1,4,Huber,0.11929498589756532
400,10,8.0,0.1,4,Cauchy,0.5323410105054562
400,10,8.0,0.1,4,Barron,2.143874264858346
400,10,8.0,0.1,5,Lf_dual,0.023401215896952494
400,10,8.0,0.1,5,OLS,0.9294396488979105
400,10,8.0,0.1,5,Huber,0.1976924681083832
400,10,8.0,0.1,5,Cauchy,0.6392718717994473
400,10,8.0,0.1,5,Barron,3.670738143291198
400,10,8.0,0.1,6,Lf_dual,0.035639634360542446
400,10,8.0,0.1,6,OLS,0.9324307867593825
400,10,8.0,0.1,6,Huber,0.08684130050485808
400,10,8.0,0.1,6,Cauchy,0.3453980276836691
400,10,8.0,0.1,6,Barron,2.7902338386784726
400,10,8.0,0.1,7,Lf_dual,0.017066757544195156
400,10,8.0,0.1,7,OLS,0.6986000012234385
400,10,8.0,0.1,7,Huber,0.1819644967371415
400,10,8.0,0.1,7,Cauchy,2.455470940122581
400,10,8.0,0.1,7,Barron,6.424823342573737
400,10,8.0,0.1,8,Lf_dual,0.03663727359336465
400,10,8.0,0.1,8,OLS,1.2886496542301875
400,10,8.0,0.1,8,Huber,0.106931798474667
400,10,8.0,0.1,8,Cauchy,0.34477889170219916
400,10,8.0,0.1,8,Barron,2.1866686751314637
400,10,8.0,0.1,9,Lf_dual,0.01870844703932927
400,10,8.0,0.1,9,OLS,1.0668966661166819
400,10,8.0,0.1,9,Huber,0.1993264016948306
400,10,8.0,0.1,9,Cauchy,0.49262365391370433
400,10,8.0,0.1,9,Barron,3.997875057947353
400,10,8.0,0.1,10,Lf_dual,0.01800153209439722
400,10,8.0,0.1,10,OLS,0.6873809953107568
400,10,8.0,0.1,10,Huber,0.3005194834624078
400,10,8.0,0.1,10,Cauchy,1.21510459379408
400,10,8.0,0.1,10,Barron,2.793682147397133
400,10,8.0,0.1,11,Lf_dual,0.03080664003486496
400,10,8.0,0.1,11,OLS,0.7277752363660004
400,10,8.0,0.1,11,Huber,0.5190403778549758
400,10,8.0,0.1,11,Cauchy,1.2147907194247833
400,10,8.0,0.1,11,Barron,3.058150689916568
400,10,8.0,0.1,12,Lf_dual,0.028823601122610166
400,10,8.0,0.1,12,OLS,1.0447584441833648
400,10,8.0,0.1,12,Huber,0.10195869913104509
400,10,8.0,0.1,12,Cauchy,0.6963231797173691
400,10,8.0,0.1,12,Barron,2.616440475300618
400,10,8.0,0.1,13,Lf_dual,0.030266736054359852
400,10,8.0,0.1,13,OLS,0.8023901338718169
400,10,8.0,0.1,13,Huber,0.13903994148001614
400,10,8.0,0.1,13,Cauchy,0.5085091645756262
400,10,8.0,0.1,13,Barron,1.8288541958502413
400,10,8.0,0.1,14,Lf_dual,0.024369054216717114
400,10,8.0,0.1,14,OLS,0.7426810638999132
400,10,8.0,0.1,14,Huber,0.09638026307735964
400,10,8.0,0.1,14,Cauchy,0.30519791232319426
400,10,8.0,0.1,14,Barron,1.4816706865666782
400,10,8.0,0.1,15,Lf_dual,0.03252100605809155
400,10,8.0,0.1,15,OLS,0.7154877097258825
400,10,8.0,0.1,15,Huber,0.16681281772943898
400,10,8.0,0.1,15,Cauchy,0.5229264068766089
400,10,8.0,0.1,15,Barron,1.9260509016951568
400,10,8.0,0.1,16,Lf_dual,0.030915054124870327
400,10,8.0,0.1,16,OLS,1.020235190462251
400,10,8.0,0.1,16,Huber,0.028269324602769968
400,10,8.0,0.1,16,Cauchy,0.2679632516556446
400,10,8.0,0.1,16,Barron,2.8357439469698162
400,10,8.0,0.1,17,Lf_dual,0.009913612269317236
400,10,8.0,0.1,17,OLS,1.2058848045497275
400,10,8.0,0.1,17,Huber,0.11205768904503485
400,10,8.0,0.1,17,Cauchy,1.1964626759706687
400,10,8.0,0.1,17,Barron,3.7770788444687837
400,10,8.0,0.1,18,Lf_dual,0.022140581033684395
400,10,8.0,0.1,18,OLS,0.9600221525306714
400,10,8.0,0.1,18,Huber,0.06408628555405996
400,10,8.0,0.1,18,Cauchy,0.8217003047492673
400,10,8.0,0.1,18,Barron,3.595112862579205
400,10,8.0,0.1,19,Lf_dual,0.04220637133170253
400,10,8.0,0.1,19,OLS,1.0405286974451478
400,10,8.0,0.1,19,Huber,0.1500011844220696
400,10,8.0,0.1,19,Cauchy,0.8622611758958271
400,10,8.0,0.1,19,Barron,3.5491584094785624
400,10,8.0,0.2,0,Lf_dual,0.02778817724007629
400,10,8.0,0.2,0,OLS,0.7969519191052501
400,10,8.0,0.2,0,Huber,0.08500983049015651
400,10,8.0,0.2,0,Cauchy,1.818613517558909
400,10,8.0,0.2,0,Barron,5.21319048014716
400,10,8.0,0.2,1,Lf_dual,0.022681937925169475
400,10,8.0,0.2,1,OLS,0.634241662185237
400,10,8.0,0.2,1,Huber,0.3016862520614353
400,10,8.0,0.2,1,Cauchy,2.0208346896589426
400,10,8.0,0.2,1,Barron,1.682125667696724
400,10,8.0,0.2,2,Lf_dual,0.027956196794908815
400,10,8.0,0.2,2,OLS,0.6302333901437915
400,10,8.0,0.2,2,Huber,0.4162979821032192
400,10,8.0,0.2,2,Cauchy,0.8400888148967363
400,10,8.0,0.2,2,Barron,0.9881414883789922
400,10,8.0,0.2,3,Lf_dual,0.02611846517064518
400,10,8.0,0.2,3,OLS,0.8237742534771398
400,10,8.0,0.2,3,Huber,0.033292260211511174
400,10,8.0,0.2,3,Cauchy,0.29591547624116643
400,10,8.0,0.2,3,Barron,1.4750276735738377
400,10,8.0,0.2,4,Lf_dual,0.02315278117107032
400,10,8.0,0.2,4,OLS,0.7619130884235729
400,10,8.0,0.2,4,Huber,0.11208056489773789
400,10,8.0,0.2,4,Cauchy,0.5556601237082703
400,10,8.0,0.2,4,Barron,2.4985745623847087
400,10,8.0,0.2,5,Lf_dual,0.050201937785440354
400,10,8.0,0.2,5,OLS,0.7194112843998408
400,10,8.0,0.2,5,Huber,0.20977525769101335
400,10,8.0,0.2,5,Cauchy,1.605176115714569
400,10,8.0,0.2,5,Barron,3.7499486839961778
400,10,8.0,0.2,6,Lf_dual,0.030995517588549088
400,10,8.0,0.2,6,OLS,0.7518975208732654
400,10,8.0,0.2,6,Huber,0.10791735650428809
400,10,8.0,0.2,6,Cauchy,0.3102727474415471
400,10,8.0,0.2,6,Barron,2.9544883426514628
400,10,8.0,0.2,7,Lf_dual,0.04581087188483761
400,10,8.0,0.2,7,OLS,0.7990865850776113
400,10,8.0,0.2,7,Huber,0.172503944659875
400,10,8.0,0.2,7,Cauchy,1.4712533041135223
400,10,8.0,0.2,7,Barron,7.457976106907777
400,10,8.0,0.2,8,Lf_dual,0.048999523166119406
400,10,8.0,0.2,8,OLS,0.47758828454319274
400,10,8.0,0.2,8,Huber,0.20164051839801614
400,10,8.0,0.2,8,Cauchy,0.6848718423910132
400,10,8.0,0.2,8,Barron,2.0571233737888113
400,10,8.0,0.2,9,Lf_dual,0.028466039740693064
400,10,8.0,0.2,9,OLS,0.6741613561983143
400,10,8.0,0.2,9,Huber,0.11742262593409787
400,10,8.0,0.2,9,Cauchy,0.413446691750412
400,10,8.0,0.2,9,Barron,3.3984722018022713
400,10,8.0,0.2,10,Lf_dual,0.04781064488097739
400,10,8.0,0.2,10,OLS,0.8761825383637339
400,10,8.0,0.2,10,Huber,0.23452081046093223
400,10,8.0,0.2,10,Cauchy,0.30396274361244524
400,10,8.0,0.2,10,Barron,1.8445409770806906
400,10,8.0,0.2,11,Lf_dual,0.03080519430095806
400,10,8.0,0.2,11,OLS,0.38734665369185894
400,10,8.0,0.2,11,Huber,0.7506196342338477
400,10,8.0,0.2,11,Cauchy,2.2956919419559796
400,10,8.0,0.2,11,Barron,1.6441974241659856
400,10,8.0,0.2,12,Lf_dual,0.0321948497669168
400,10,8.0,0.2,12,OLS,0.79878561249377
400,10,8.0,0.2,12,Huber,0.11387598114326275
400,10,8.0,0.2,12,Cauchy,0.6378018958481871
400,10,8.0,0.2,12,Barron,2.036809071950289
400,10,8.0,0.2,13,Lf_dual,0.03468542327251173
400,10,8.0,0.2,13,OLS,0.5933480209275058
400,10,8.0,0.2,13,Huber,0.13418474482528128
400,10,8.0,0.2,13,Cauchy,0.48812935245988115
400,10,8.0,0.2,13,Barron,2.868371629182048
400,10,8.0,0.2,14,Lf_dual,0.03954628373065482
400,10,8.0,0.2,14,OLS,0.944606398997707
400,10,8.0,0.2,14,Huber,0.05083877830325704
400,10,8.0,0.2,14,Cauchy,0.762420716187508
400,10,8.0,0.2,14,Barron,2.780656137708954
400,10,8.0,0.2,15,Lf_dual,0.023874152062393104
400,10,8.0,0.2,15,OLS,0.7735535741226569
400,10,8.0,0.2,15,Huber,0.09798968220319149
400,10,8.0,0.2,15,Cauchy,0.4911798051129221
400,10,8.0,0.2,15,Barron,2.041054670058116
400,10,8.0,0.2,16,Lf_dual,0.04437834853146721
400,10,8.0,0.2,16,OLS,0.5326043552792603
400,10,8.0,0.2,16,Huber,0.17916514775149744
400,10,8.0,0.2,16,Cauchy,0.27053533563637205
400,10,8.0,0.2,16,Barron,2.815348517819358
400,10,8.0,0.2,17,Lf_dual,0.0340958082455171
400,10,8.0,0.2,17,OLS,0.8262137672788215
400,10,8.0,0.2,17,Huber,0.2730837061018199
400,10,8.0,0.2,17,Cauchy,0.23872012909748072
400,10,8.0,0.2,17,Barron,1.6086584969123847
400,10,8.0,0.2,18,Lf_dual,0.03086803713521584
400,10,8.0,0.2,18,OLS,0.6245313063725799
400,10,8.0,0.2,18,Huber,0.07193318355591781
400,10,8.0,0.2,18,Cauchy,0.8116524697370925
400,10,8.0,0.2,18,Barron,2.9009154611030707
400,10,8.0,0.2,19,Lf_dual,0.03003978438509329
400,10,8.0,0.2,19,OLS,0.5905913934488056
400,10,8.0,0.2,19,Huber,0.09797140028284627
400,10,8.0,0.2,19,Cauchy,0.8541066495909977
400,10,8.0,0.2,19,Barron,4.420574410093283
400,10,12.0,0.1,0,Lf_dual,0.023923125695469585
400,10,12.0,0.1,0,OLS,0.9443136247762239
400,10,12.0,0.1,0,Huber,0.1452928033759713
400,10,12.0,0.1,0,Cauchy,0.8063912250489277
400,10,12.0,0.1,0,Barron,3.9271668342409294
400,10,12.0,0.1,1,Lf_dual,0.026147300181818177
400,10,12.0,0.1,1,OLS,0.7045739066252583
400,10,12.0,0.1,1,Huber,0.33473808511521325
400,10,12.0,0.1,1,Cauchy,2.0682428810782025
400,10,12.0,0.1,1,Barron,2.2529854415291957
400,10,12.0,0.1,2,Lf_dual,0.020894485447136842
400,10,12.0,0.1,2,OLS,0.8387937421791815
400,10,12.0,0.1,2,Huber,0.17121982938682612
400,10,12.0,0.1,2,Cauchy,0.88891247257995
400,10,12.0,0.1,2,Barron,2.41302586649007
400,10,12.0,0.1,3,Lf_dual,0.01681886547490099
400,10,12.0,0.1,3,OLS,1.224001466468335
400,10,12.0,0.1,3,Huber,0.07018765808188177
400,10,12.0,0.1,3,Cauchy,0.2965687865633706
400,10,12.0,0.1,3,Barron,1.6790996533067357
400,10,12.0,0.1,4,Lf_dual,0.03503830436149358
400,10,12.0,0.1,4,OLS,0.975229126118788
400,10,12.0,0.1,4,Huber,0.07051747512781827
400,10,12.0,0.1,4,Cauchy,0.5233127231221988
400,10,12.0,0.1,4,Barron,2.3097281214544623
400,10,12.0,0.1,5,Lf_dual,0.030278778627509537
400,10,12.0,0.1,5,OLS,1.0204747944117651
400,10,12.0,0.1,5,Huber,0.12735169744509578
400,10,12.0,0.1,5,Cauchy,0.6109269003383129
400,10,12.0,0.1,5,Barron,3.922226749851723
400,10,12.0,0.1,6,Lf_dual,0.04763052867240306
400,10,12.0,0.1,6,OLS,1.0022264849650002
400,10,12.0,0.1,6,Huber,0.054683797710862465
400,10,12.0,0.1,6,Cauchy,0.34954027556661615
400,10,12.0,0.1,6,Barron,2.7680793492052422
400,10,12.0,0.1,7,Lf_dual,0.01691967303950915
400,10,12.0,0.1,7,OLS,0.7931260774389128
400,10,12.0,0.1,7,Huber,0.24872606381164394
400,10,12.0,0.1,7,Cauchy,2.7059096973397194
400,10,12.0,0.1,7,Barron,7.617275640467742
400,10,12.0,0.1,8,Lf_dual,0.051404437724597275
400,10,12.0,0.1,8,OLS,1.426180950471662
400,10,12.0,0.1,8,Huber,0.0732430839751544
400,10,12.0,0.1,8,Cauchy,0.35245943246392625
400,10,12.0,0.1,8,Barron,2.089862250634573
400,10,12.0,0.1,9,Lf_dual,0.022112244030541774
400,10,12.0,0.1,9,OLS,1.2412984579652322
400,10,12.0,0.1,9,Huber,0.1571455243637593
400,10,12.0,0.1,9,Cauchy,0.5150212603544261
400,10,12.0,0.1,9,Barron,3.7236932320134457
400,10,12.0,0.1,10,Lf_dual,0.014927659193529615
400,10,12.0,0.1,10,OLS,0.7627936518236267
400,10,12.0,0.1,10,Huber,0.22654693646656052
400,10,12.0,0.1,10,Cauchy,1.2524826027502207
400,10,12.0,0.1,10,Barron,2.6547371928208348
400,10,12.0,0.1,11,Lf_dual,0.03066201728344066
400,10,12.0,0.1,11,OLS,0.8273756644108844
400,10,12.0,0.1,11,Huber,0.446218248549386
400,10,12.0,0.1,11,Cauchy,1.2044898160397055
400,10,12.0,0.1,11,Barron,2.6586255581971234
400,10,12.0,0.1,12,Lf_dual,0.04542868393892211
400,10,12.0,0.1,12,OLS,1.1707119565407136
400,10,12.0,0.1,12,Huber,0.0724811532553255
400,10,12.0,0.1,12,Cauchy,0.7115081589790107
400,10,12.0,0.1,12,Barron,2.6731305944789883
400,10,12.0,0.1,13,Lf_dual,0.03376220667197341
400,10,12.0,0.1,13,OLS,0.8830012421543095
400,10,12.0,0.1,13,Huber,0.14244165971761105
400,10,12.0,0.1,13,Cauchy,0.5040441331963171
400,10,12.0,0.1,13,Barron,1.992330838296386
400,10,12.0,0.1,14,Lf_dual,0.023638721944305916
400,10,12.0,0.1,14,OLS,0.8155346301552375
400,10,12.0,0.1,14,Huber,0.08499929814322592
400,10,12.0,0.1,14,Cauchy,0.28529200824521755
400,10,12.0,0.1,14,Barron,1.6721068435206707
400,10,12.0,0.1,15,Lf_dual,0.034439548942575185
400,10,12.0,0.1,15,OLS,0.7950286521493642
400,10,12.0,0.1,15,Huber,0.13784302438597432
400,10,12.0,0.1,15,Cauchy,0.49126394356903874
400,10,12.0,0.1,15,Barron,1.6037114046121215
400,10,12.0,0.1,16,Lf_dual,0.031330528765983405
400,10,12.0,0.1,16,OLS,1.100332870562605
400,10,12.0,0.1,16,Huber,0.039491389464381854
400,10,12.0,0.1,16,Cauchy,0.2668783218123449
400,10,12.0,0.1,16,Barron,2.83038601421145
400,10,12.0,0.1,17,Lf_dual,0.010878171257257195
400,10,12.0,0.1,17,OLS,1.3266853503287734
400,10,12.0,0.1,17,Huber,0.09164657993648012
400,10,12.0,0.1,17,Cauchy,1.1970174590769043
400,10,12.0,0.1,17,Barron,4.098518558588819
400,10,12.0,0.1,18,Lf_dual,0.024405853312180262
400,10,12.0,0.1,18,OLS,1.0548759977103148
400,10,12.0,0.1,18,Huber,0.07460988267628411
400,10,12.0,0.1,18,Cauchy,0.8018941191862983
400,10,12.0,0.1,18,Barron,3.6267047352528974
400,10,12.0,0.1,19,Lf_dual,0.05222581120364766
400,10,12.0,0.1,19,OLS,1.1635990325271224
400,10,12.0,0.1,19,Huber,0.12392010970854506
400,10,12.0,0.1,19,Cauchy,1.849468127878729
400,10,12.0,0.1,19,Barron,3.952679907796493
400,10,12.0,0.2,0,Lf_dual,0.0316462734680709
400,10,12.0,0.2,0,OLS,0.8393754653537278
400,10,12.0,0.2,0,Huber,0.059316785568029474
400,10,12.0,0.2,0,Cauchy,1.793043067396719
400,10,12.0,0.2,0,Barron,5.315753113187397
400,10,12.0,0.2,1,Lf_dual,0.022686705550310604
400,10,12.0,0.2,1,OLS,0.662023359454899
400,10,12.0,0.2,1,Huber,0.16807843281159868
400,10,12.0,0.2,1,Cauchy,2.0443992761437664
400,10,12.0,0.2,1,Barron,2.0149954976267717
400,10,12.0,0.2,2,Lf_dual,0.05198313897737003
