Dataset,Outlier_Frac,Trial,Config,Rel_Error
Misra1a,0.3,1,f=0.3,0.04272534137477653
Misra1a,0.3,1,f=0.8,0.0343993629221765
Misra1a,0.3,1,f=1.0,0.01821204275692027
Misra1a,0.3,1,tau=0.90,0.03884178122727516
Misra1a,0.3,1,tau=0.99,0.03884178122727516
Misra1a,0.3,1,delta=0.01,0.03884178122727516
Misra1a,0.3,1,delta=0.10,0.03884178122727516
Misra1a,0.3,1,published,0.03884178122727516
Misra1a,0.3,2,default,0.04627844766420981
Misra1a,0.3,2,f=0.3,0.046278447664209466
Misra1a,0.3,2,f=0.8,0.0462784476642091
Misra1a,0.3,2,f=1.0,0.046278447664209264
Misra1a,0.3,2,tau=0.90,0.04627844766420981
Misra1a,0.3,2,tau=0.99,0.04627844766420981
Misra1a,0.3,2,delta=0.01,0.04627844766420981
Misra1a,0.3,2,delta=0.10,0.04627844766420981
Misra1a,0.3,2,published,0.04627844766420981
Misra1a,0.3,3,default,0.04627844766413653
Misra1a,0.3,3,f=0.3,0.046278447664136406
Misra1a,0.3,3,f=0.8,0.04627844766413576
Misra1a,0.3,3,f=1.0,0.04627844766413729
Misra1a,0.3,3,tau=0.90,0.04627844766413653
Misra1a,0.3,3,tau=0.99,0.04627844766413653
Misra1a,0.3,3,delta=0.01,0.04627844766413653
Misra1a,0.3,3,delta=0.10,0.04627844766413653
Misra1a,0.3,3,published,0.04627844766413653
Misra1a,0.3,4,default,0.04617303414809586
Misra1a,0.3,4,f=0.3,0.0462784476643227
Misra1a,0.3,4,f=0.8,0.04368793049753983
Misra1a,0.3,4,f=1.0,0.0019179580092505352
Misra1a,0.3,4,tau=0.90,0.04617303414809586
Misra1a,0.3,4,tau=0.99,0.04617303414809586
Misra1a,0.3,4,delta=0.01,0.04617303414809586
Misra1a,0.3,4,delta=0.10,0.04617303414809586
Misra1a,0.3,4,published,0.04617303414809586
Misra1a,0.3,5,default,0.04627844766428019
Misra1a,0.3,5,f=0.3,0.046278447664280034
Misra1a,0.3,5,f=0.8,0.04627844766428009
Misra1a,0.3,5,f=1.0,0.046278447664280034
Misra1a,0.3,5,tau=0.90,0.04627844766428019
Misra1a,0.3,5,tau=0.99,0.04627844766428019
Misra1a,0.3,5,delta=0.01,0.04627844766428019
Misra1a,0.3,5,delta=0.10,0.04627844766428019
Misra1a,0.3,5,published,0.04627844766428019
Misra1a,0.3,6,default,0.044109072433018294
Misra1a,0.3,6,f=0.3,0.04606115891320961
Misra1a,0.3,6,f=0.8,0.0337782054181856
Misra1a,0.3,6,f=1.0,0.03011153574172248
Misra1a,0.3,6,tau=0.90,0.044109072433018294
Misra1a,0.3,6,tau=0.99,0.044109072433018294
Misra1a,0.3,6,delta=0.01,0.044109072433018294
Misra1a,0.3,6,delta=0.10,0.044109072433018294
Misra1a,0.3,6,published,0.044109072433018294
Misra1a,0.3,7,default,0.035946958519963976
Misra1a,0.3,7,f=0.3,0.03847359930051843
Misra1a,0.3,7,f=0.8,0.03241783224651581
Misra1a,0.3,7,f=1.0,0.030808296560382774
Misra1a,0.3,7,tau=0.90,0.035946958519963976
Misra1a,0.3,7,tau=0.99,0.035946958519963976
Misra1a,0.3,7,delta=0.01,0.035946958519963976
Misra1a,0.3,7,delta=0.10,0.035946958519963976
Misra1a,0.3,7,published,0.035946958519963976
Misra1a,0.3,8,default,0.016761881348873395
Misra1a,0.3,8,f=0.3,0.0208248426543882
Misra1a,0.3,8,f=0.8,0.018778381529506658
Misra1a,0.3,8,f=1.0,0.015828919521289942
Misra1a,0.3,8,tau=0.90,0.016761881348873395
Misra1a,0.3,8,tau=0.99,0.016761881348873395
Misra1a,0.3,8,delta=0.01,0.016761881348873395
Misra1a,0.3,8,delta=0.10,0.016761881348873395
Misra1a,0.3,8,published,0.016761881348873395
Misra1a,0.3,9,default,0.046278447664314666
Misra1a,0.3,9,f=0.3,0.04627844766431467
Misra1a,0.3,9,f=0.8,0.04627844766431462
